State,District,Subdistt,Town/Village,Ward,EB,Level,Name,TRU,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL
10,224,00000,000000,0000,000000,DISTRICT,Bhagalpur,Total,564711,3037766,1615663,1422103,546382,281937,264445,318569,169667,148902,67180,35545,31635,1573066,937669,635397,1464700,677994,786706
10,224,00000,000000,0000,000000,DISTRICT,Bhagalpur,Rural,458408,2435234,1295386,1139848,457010,235266,221744,269088,143340,125748,65636,34788,30848,1183706,716790,466916,1251528,578596,672932
10,224,00000,000000,0000,000000,DISTRICT,Bhagalpur,Urban,106303,602532,320277,282255,89372,46671,42701,49481,26327,23154,1544,757,787,389360,220879,168481,213172,99398,113774
10,225,00000,000000,0000,000000,DISTRICT,Banka,Total,381601,2034763,1067140,967623,375282,193179,182103,247858,129663,118195,90432,45901,44531,965321,590961,374360,1069442,476179,593263
10,225,00000,000000,0000,000000,DISTRICT,Banka,Rural,367997,1963450,1029097,934353,363741,187100,176641,240233,125621,114612,90210,45791,44419,921921,565932,355989,1041529,463165,578364
10,225,00000,000000,0000,000000,DISTRICT,Banka,Urban,13604,71313,38043,33270,11541,6079,5462,7625,4042,3583,222,110,112,43400,25029,18371,27913,13014,14899
10,226,00000,000000,0000,000000,DISTRICT,Munger,Total,263171,1367765,729041,638724,229860,119611,110249,183846,97195,86651,21404,10995,10409,801817,473741,328076,565948,255300,310648
10,226,00000,000000,0000,000000,DISTRICT,Munger,Rural,192161,987645,527299,460346,176627,91677,84950,148713,78652,70061,19548,10058,9490,537021,324241,212780,450624,203058,247566
10,226,00000,000000,0000,000000,DISTRICT,Munger,Urban,71010,380120,201742,178378,53233,27934,25299,35133,18543,16590,1856,937,919,264796,149500,115296,115324,52242,63082
10,227,00000,000000,0000,000000,DISTRICT,Lakhisarai,Total,163355,1000912,526345,474567,188214,98050,90164,153209,80069,73140,8333,4247,4086,507270,305182,202088,493642,221163,272479
10,227,00000,000000,0000,000000,DISTRICT,Lakhisarai,Rural,139248,857901,450863,407038,163867,85124,78743,138294,72261,66033,8125,4132,3993,422622,256145,166477,435279,194718,240561
10,227,00000,000000,0000,000000,DISTRICT,Lakhisarai,Urban,24107,143011,75482,67529,24347,12926,11421,14915,7808,7107,208,115,93,84648,49037,35611,58363,26445,31918
10,228,00000,000000,0000,000000,DISTRICT,Sheikhpura,Total,100701,636342,329743,306599,121647,62710,58937,131115,67582,63533,617,305,312,328676,196431,132245,307666,133312,174354
10,228,00000,000000,0000,000000,DISTRICT,Sheikhpura,Rural,82905,527340,272360,254980,103050,52975,50075,113243,58305,54938,507,251,256,264495,159124,105371,262845,113236,149609
10,228,00000,000000,0000,000000,DISTRICT,Sheikhpura,Urban,17796,109002,57383,51619,18597,9735,8862,17872,9277,8595,110,54,56,64181,37307,26874,44821,20076,24745
10,229,00000,000000,0000,000000,DISTRICT,Nalanda,Total,477529,2877653,1497060,1380593,518681,268660,250021,607672,315240,292432,1442,728,714,1519933,919558,600375,1357720,577502,780218
10,229,00000,000000,0000,000000,DISTRICT,Nalanda,Rural,401779,2419759,1257728,1162031,446213,231006,215207,555144,288063,267081,1224,630,594,1232191,756523,475668,1187568,501205,686363
10,229,00000,000000,0000,000000,DISTRICT,Nalanda,Urban,75750,457894,239332,218562,72468,37654,34814,52528,27177,25351,218,98,120,287742,163035,124707,170152,76297,93855
10,230,00000,000000,0000,000000,DISTRICT,Patna,Total,975578,5838465,3078512,2759953,943552,494228,449324,920918,482088,438830,9069,4717,4352,3459679,2028047,1431632,2378786,1050465,1328321
10,230,00000,000000,0000,000000,DISTRICT,Patna,Rural,546154,3323875,1746025,1577850,613960,319223,294737,664269,346536,317733,2156,1120,1036,1690372,1035473,654899,1633503,710552,922951
10,230,00000,000000,0000,000000,DISTRICT,Patna,Urban,429424,2514590,1332487,1182103,329592,175005,154587,256649,135552,121097,6913,3597,3316,1769307,992574,776733,745283,339913,405370
10,231,00000,000000,0000,000000,DISTRICT,Bhojpur,Total,416090,2728407,1430380,1298027,459187,239364,219823,425402,222716,202686,13977,7363,6614,1599151,973486,625665,1129256,456894,672362
10,231,00000,000000,0000,000000,DISTRICT,Bhojpur,Rural,356659,2338546,1224274,1114272,402269,209464,192805,387691,202966,184725,11759,6217,5542,1339063,824719,514344,999483,399555,599928
10,231,00000,000000,0000,000000,DISTRICT,Bhojpur,Urban,59431,389861,206106,183755,56918,29900,27018,37711,19750,17961,2218,1146,1072,260088,148767,111321,129773,57339,72434
10,232,00000,000000,0000,000000,DISTRICT,Buxar,Total,261660,1706352,887977,818375,295127,152626,142501,251737,131821,119916,26824,14102,12722,989807,593544,396263,716545,294433,422112
10,232,00000,000000,0000,000000,DISTRICT,Buxar,Rural,235177,1541853,801086,740767,271245,140096,131149,237430,124249,113181,23852,12514,11338,878180,530083,348097,663673,271003,392670
10,232,00000,000000,0000,000000,DISTRICT,Buxar,Urban,26483,164499,86891,77608,23882,12530,11352,14307,7572,6735,2972,1588,1384,111627,63461,48166,52872,23430,29442
10,233,00000,000000,0000,000000,DISTRICT,Kaimur (Bhabua),Total,250884,1626384,847006,779378,299281,154105,145176,369088,192686,176402,57981,29717,28264,920276,549923,370353,706108,297083,409025
10,233,00000,000000,0000,000000,DISTRICT,Kaimur (Bhabua),Rural,240695,1560813,812298,748515,289652,149070,140582,361112,188443,172669,56361,28874,27487,874045,523725,350320,686768,288573,398195
10,233,00000,000000,0000,000000,DISTRICT,Kaimur (Bhabua),Urban,10189,65571,34708,30863,9629,5035,4594,7976,4243,3733,1620,843,777,46231,26198,20033,19340,8510,10830
10,234,00000,000000,0000,000000,DISTRICT,Rohtas,Total,460345,2959918,1543546,1416372,506810,262474,244336,549546,286596,262950,31650,16399,15251,1799832,1061783,738049,1160086,481763,678323
10,234,00000,000000,0000,000000,DISTRICT,Rohtas,Rural,390394,2532153,1318276,1213877,443797,229547,214250,509105,265406,243699,28435,14732,13703,1514047,898959,615088,1018106,419317,598789
10,234,00000,000000,0000,000000,DISTRICT,Rohtas,Urban,69951,427765,225270,202495,63013,32927,30086,40441,21190,19251,3215,1667,1548,285785,162824,122961,141980,62446,79534
10,235,00000,000000,0000,000000,DISTRICT,Aurangabad,Total,391898,2540073,1318684,1221389,455394,234256,221138,612064,316161,295903,1033,500,533,1466002,868733,597269,1074071,449951,624120
10,235,00000,000000,0000,000000,DISTRICT,Aurangabad,Rural,355036,2303219,1194619,1108600,418320,215079,203241,583289,301151,282138,823,389,434,1308038,779572,528466,995181,415047,580134
10,235,00000,000000,0000,000000,DISTRICT,Aurangabad,Urban,36862,236854,124065,112789,37074,19177,17897,28775,15010,13765,210,111,99,157964,89161,68803,78890,34904,43986
10,236,00000,000000,0000,000000,DISTRICT,Gaya,Total,688425,4391418,2266566,2124852,783059,399426,383633,1334351,683943,650408,3098,1635,1463,2297613,1368803,928810,2093805,897763,1196042
10,236,00000,000000,0000,000000,DISTRICT,Gaya,Rural,598783,3809817,1960592,1849225,702181,357342,344839,1264597,647664,616933,2434,1245,1189,1895908,1143417,752491,1913909,817175,1096734
10,236,00000,000000,0000,000000,DISTRICT,Gaya,Urban,89642,581601,305974,275627,80878,42084,38794,69754,36279,33475,664,390,274,401705,225386,176319,179896,80588,99308
10,237,00000,000000,0000,000000,DISTRICT,Nawada,Total,338247,2219146,1144668,1074478,393547,202310,191237,565112,290050,275062,2045,997,1048,1091012,659474,431538,1128134,485194,642940
10,237,00000,000000,0000,000000,DISTRICT,Nawada,Rural,304903,2003567,1031656,971911,360402,185097,175305,540032,277051,262981,1878,916,962,954092,582080,372012,1049475,449576,599899
10,237,00000,000000,0000,000000,DISTRICT,Nawada,Urban,33344,215579,113012,102567,33145,17213,15932,25080,12999,12081,167,81,86,136920,77394,59526,78659,35618,43041
10,238,00000,000000,0000,000000,DISTRICT,Jamui,Total,307082,1760405,916064,844341,324513,165945,158568,302649,155849,146800,78793,40185,38608,858588,534385,324203,901817,381679,520138
10,238,00000,000000,0000,000000,DISTRICT,Jamui,Rural,282205,1615072,839776,775296,301124,153863,147261,283426,145848,137578,78201,39903,38298,767311,481184,286127,847761,358592,489169
10,238,00000,000000,0000,000000,DISTRICT,Jamui,Urban,24877,145333,76288,69045,23389,12082,11307,19223,10001,9222,592,282,310,91277,53201,38076,54056,23087,30969
10,239,00000,000000,0000,000000,DISTRICT,Jehanabad ,Total,181740,1125313,585582,539731,198785,103452,95333,222974,115034,107940,1285,667,618,618881,374412,244469,506432,211170,295262
10,239,00000,000000,0000,000000,DISTRICT,Jehanabad ,Rural,159920,990117,514154,475963,178151,92595,85556,203509,104847,98662,1111,579,532,531441,324140,207301,458676,190014,268662
10,239,00000,000000,0000,000000,DISTRICT,Jehanabad ,Urban,21820,135196,71428,63768,20634,10857,9777,19465,10187,9278,174,88,86,87440,50272,37168,47756,21156,26600
10,240,00000,000000,0000,000000,DISTRICT,Arwal,Total,118222,700843,363497,337346,127841,65910,61931,141314,72885,68429,590,283,307,386351,235279,151072,314492,128218,186274
10,240,00000,000000,0000,000000,DISTRICT,Arwal,Rural,109769,648994,336420,312574,118647,61156,57491,131715,67936,63779,512,249,263,354235,216267,137968,294759,120153,174606
10,240,00000,000000,0000,000000,DISTRICT,Arwal,Urban,8453,51849,27077,24772,9194,4754,4440,9599,4949,4650,78,34,44,32116,19012,13104,19733,8065,11668
11,000,00000,000000,0000,000000,STATE,SIKKIM,Total,129006,610577,323070,287507,64111,32761,31350,28275,14454,13821,206360,105261,101099,444952,251269,193683,165625,71801,93824
11,000,00000,000000,0000,000000,STATE,SIKKIM,Rural,93288,456999,242797,214202,49218,25061,24157,20335,10496,9839,167146,86059,81087,321930,184245,137685,135069,58552,76517
11,000,00000,000000,0000,000000,STATE,SIKKIM,Urban,35718,153578,80273,73305,14893,7700,7193,7940,3958,3982,39214,19202,20012,123022,67024,55998,30556,13249,17307
11,241,00000,000000,0000,000000,DISTRICT,North  District,Total,8873,43709,24730,18979,4677,2425,2252,982,536,446,28715,14741,13974,30450,18579,11871,13259,6151,7108
11,241,00000,000000,0000,000000,DISTRICT,North  District,Rural,7819,39065,22274,16791,4092,2116,1976,804,441,363,26695,13751,12944,27048,16694,10354,12017,5580,6437
11,241,00000,000000,0000,000000,DISTRICT,North  District,Urban,1054,4644,2456,2188,585,309,276,178,95,83,2020,990,1030,3402,1885,1517,1242,571,671
11,242,00000,000000,0000,000000,DISTRICT,West District,Total,28023,136435,70238,66197,15706,7996,7710,5935,3117,2818,57817,29485,28332,93432,51988,41444,43003,18250,24753
11,242,00000,000000,0000,000000,DISTRICT,West District,Rural,26890,131187,67528,63659,15167,7722,7445,5663,2978,2685,56394,28773,27621,89225,49711,39514,41962,17817,24145
11,242,00000,000000,0000,000000,DISTRICT,West District,Urban,1133,5248,2710,2538,539,274,265,272,139,133,1423,712,711,4207,2277,1930,1041,433,608
11,243,00000,000000,0000,000000,DISTRICT,South District,Total,30543,146850,76670,70180,15744,8063,7681,6053,3058,2995,41392,21556,19836,106741,59357,47384,40109,17313,22796
11,243,00000,000000,0000,000000,DISTRICT,South District,Rural,25703,125651,65848,59803,13736,7024,6712,5042,2569,2473,36909,19365,17544,89766,50339,39427,35885,15509,20376
11,243,00000,000000,0000,000000,DISTRICT,South District,Urban,4840,21199,10822,10377,2008,1039,969,1011,489,522,4483,2191,2292,16975,9018,7957,4224,1804,2420
11,244,00000,000000,0000,000000,DISTRICT,East District,Total,61567,283583,151432,132151,27984,14277,13707,15305,7743,7562,78436,39479,38957,214329,121345,92984,69254,30087,39167
11,244,00000,000000,0000,000000,DISTRICT,East District,Rural,32876,161096,87147,73949,16223,8199,8024,8826,4508,4318,47148,24170,22978,115891,67501,48390,45205,19646,25559
11,244,00000,000000,0000,000000,DISTRICT,East District,Urban,28691,122487,64285,58202,11761,6078,5683,6479,3235,3244,31288,15309,15979,98438,53844,44594,24049,10441,13608
12,000,00000,000000,0000,000000,STATE,ARUNACHAL PRADESH,Total,270577,1383727,713912,669815,212188,107624,104564,0,0,0,951821,468390,483431,766005,439868,326137,617722,274044,343678
12,000,00000,000000,0000,000000,STATE,ARUNACHAL PRADESH,Rural,200210,1066358,546011,520347,172289,87241,85048,0,0,0,789846,390625,399221,535902,309390,226512,530456,236621,293835
12,000,00000,000000,0000,000000,STATE,ARUNACHAL PRADESH,Urban,70367,317369,167901,149468,39899,20383,19516,0,0,0,161975,77765,84210,230103,130478,99625,87266,37423,49843
12,245,00000,000000,0000,000000,DISTRICT,Tawang,Total,10062,49977,29151,20826,5788,2914,2874,0,0,0,34811,16770,18041,26073,17720,8353,23904,11431,12473
12,245,00000,000000,0000,000000,DISTRICT,Tawang,Rural,8377,38775,20792,17983,5099,2568,2531,0,0,0,31105,15024,16081,16519,10035,6484,22256,10757,11499
12,245,00000,000000,0000,000000,DISTRICT,Tawang,Urban,1685,11202,8359,2843,689,346,343,0,0,0,3706,1746,1960,9554,7685,1869,1648,674,974
12,246,00000,000000,0000,000000,DISTRICT,West Kameng,Total,18159,83947,46155,37792,11643,5900,5743,0,0,0,46380,22771,23609,48492,29566,18926,35455,16589,18866
12,246,00000,000000,0000,000000,DISTRICT,West Kameng,Rural,14069,68015,37809,30206,9812,4988,4824,0,0,0,38846,19104,19742,37463,23353,14110,30552,14456,16096
12,246,00000,000000,0000,000000,DISTRICT,West Kameng,Urban,4090,15932,8346,7586,1831,912,919,0,0,0,7534,3667,3867,11029,6213,4816,4903,2133,2770
12,247,00000,000000,0000,000000,DISTRICT,East Kameng,Total,14508,78690,38775,39915,14626,7311,7315,0,0,0,72400,35266,37134,38449,21599,16850,40241,17176,23065
12,247,00000,000000,0000,000000,DISTRICT,East Kameng,Rural,10898,60340,29506,30834,11238,5604,5634,0,0,0,57797,28146,29651,26914,15103,11811,33426,14403,19023
12,247,00000,000000,0000,000000,DISTRICT,East Kameng,Urban,3610,18350,9269,9081,3388,1707,1681,0,0,0,14603,7120,7483,11535,6496,5039,6815,2773,4042
12,248,00000,000000,0000,000000,DISTRICT,Papum Pare,Total,35730,176573,89182,87391,25170,12729,12441,0,0,0,117216,56469,60747,121048,65794,55254,55525,23388,32137
12,248,00000,000000,0000,000000,DISTRICT,Papum Pare,Rural,14245,79610,39935,39675,12525,6237,6288,0,0,0,61451,29711,31740,49601,27273,22328,30009,12662,17347
12,248,00000,000000,0000,000000,DISTRICT,Papum Pare,Urban,21485,96963,49247,47716,12645,6492,6153,0,0,0,55765,26758,29007,71447,38521,32926,25516,10726,14790
12,249,00000,000000,0000,000000,DISTRICT,Upper Subansiri,Total,15869,83448,41758,41690,12475,6332,6143,0,0,0,78323,38570,39753,45278,24807,20471,38170,16951,21219
12,249,00000,000000,0000,000000,DISTRICT,Upper Subansiri,Rural,13231,70043,34840,35203,10670,5449,5221,0,0,0,67960,33550,34410,36059,19615,16444,33984,15225,18759
12,249,00000,000000,0000,000000,DISTRICT,Upper Subansiri,Urban,2638,13405,6918,6487,1805,883,922,0,0,0,10363,5020,5343,9219,5192,4027,4186,1726,2460
12,250,00000,000000,0000,000000,DISTRICT,West Siang,Total,21231,112274,58168,54106,14855,7655,7200,0,0,0,92783,45746,47037,64746,36777,27969,47528,21391,26137
12,250,00000,000000,0000,000000,DISTRICT,West Siang,Rural,15771,87306,44687,42619,11992,6179,5813,0,0,0,78260,38874,39386,45874,25933,19941,41432,18754,22678
12,250,00000,000000,0000,000000,DISTRICT,West Siang,Urban,5460,24968,13481,11487,2863,1476,1387,0,0,0,14523,6872,7651,18872,10844,8028,6096,2637,3459
12,251,00000,000000,0000,000000,DISTRICT,East Siang,Total,19107,99214,50116,49098,12955,6517,6438,0,0,0,69979,34533,35446,62576,34210,28366,36638,15906,20732
12,251,00000,000000,0000,000000,DISTRICT,East Siang,Rural,12918,71579,36147,35432,9694,4836,4858,0,0,0,57744,28785,28959,43064,23694,19370,28515,12453,16062
12,251,00000,000000,0000,000000,DISTRICT,East Siang,Urban,6189,27635,13969,13666,3261,1681,1580,0,0,0,12235,5748,6487,19512,10516,8996,8123,3453,4670
12,252,00000,000000,0000,000000,DISTRICT,Upper Siang,Total,7324,35320,18699,16621,4988,2563,2425,0,0,0,28468,14413,14055,18195,10723,7472,17125,7976,9149
12,252,00000,000000,0000,000000,DISTRICT,Upper Siang,Rural,5729,28780,15335,13445,4103,2104,1999,0,0,0,24498,12492,12006,13718,8280,5438,15062,7055,8007
12,252,00000,000000,0000,000000,DISTRICT,Upper Siang,Urban,1595,6540,3364,3176,885,459,426,0,0,0,3970,1921,2049,4477,2443,2034,2063,921,1142
12,253,00000,000000,0000,000000,DISTRICT,Changlang,Total,29521,148226,76948,71278,25869,13075,12794,0,0,0,53878,27061,26817,73174,44027,29147,75052,32921,42131
12,253,00000,000000,0000,000000,DISTRICT,Changlang,Rural,24858,128998,66283,62715,23628,11939,11689,0,0,0,48221,24246,23975,58747,35423,23324,70251,30860,39391
12,253,00000,000000,0000,000000,DISTRICT,Changlang,Urban,4663,19228,10665,8563,2241,1136,1105,0,0,0,5657,2815,2842,14427,8604,5823,4801,2061,2740
12,254,00000,000000,0000,000000,DISTRICT,Tirap,Total,20611,111975,57604,54371,20045,10223,9822,0,0,0,98372,49365,49007,47974,29313,18661,64001,28291,35710
12,254,00000,000000,0000,000000,DISTRICT,Tirap,Rural,15978,91165,46185,44980,17398,8845,8553,0,0,0,87509,44101,43408,33299,20628,12671,57866,25557,32309
12,254,00000,000000,0000,000000,DISTRICT,Tirap,Urban,4633,20810,11419,9391,2647,1378,1269,0,0,0,10863,5264,5599,14675,8685,5990,6135,2734,3401
12,255,00000,000000,0000,000000,DISTRICT,Lower Subansiri,Total,15249,83030,41843,41187,10320,5248,5072,0,0,0,72911,35803,37108,54057,29470,24587,28973,12373,16600
12,255,00000,000000,0000,000000,DISTRICT,Lower Subansiri,Rural,12245,70224,35460,34764,8890,4537,4353,0,0,0,64374,31912,32462,44328,24376,19952,25896,11084,14812
12,255,00000,000000,0000,000000,DISTRICT,Lower Subansiri,Urban,3004,12806,6383,6423,1430,711,719,0,0,0,8537,3891,4646,9729,5094,4635,3077,1289,1788
12,256,00000,000000,0000,000000,DISTRICT,Kurung Kumey,Total,15037,92076,45318,46758,16988,8568,8420,0,0,0,90764,44459,46305,36606,20258,16348,55470,25060,30410
12,256,00000,000000,0000,000000,DISTRICT,Kurung Kumey,Rural,14574,89731,44072,45659,16525,8324,8201,0,0,0,88658,43406,45252,35299,19486,15813,54432,24586,29846
12,256,00000,000000,0000,000000,DISTRICT,Kurung Kumey,Urban,463,2345,1246,1099,463,244,219,0,0,0,2106,1053,1053,1307,772,535,1038,474,564
12,257,00000,000000,0000,000000,DISTRICT,Dibang Valley,Total,1952,8004,4414,3590,1084,574,510,0,0,0,5701,2850,2851,4436,2614,1822,3568,1800,1768
